duration,offline
815,false
798,false
778,false
772,false
756,false
763,false
761,false
764,false
762,false
759,false
744,false
748,false
745,false
738,false
742,false
749,false
756,false
775,false
780,false
790,false
794,false
803,false
801,false
786,false
768,false
758,false
747,false
736,false
729,false
726,false
729,false
726,false
726,false
729,false
730,false
727,false
717,false
704,false
691,false
682,false
667,false
659,false
656,false
641,false
648,false
641,false
634,false
634,false
621,false
623,false
626,false
630,false
633,false
629,false
635,false
639,false
637,false
640,false
634,false
631,false
619,false
611,false
607,false
604,false
608,false
609,false
608,false
606,false
609,false
597,false
602,false
605,false
611,false
610,false
608,false
612,false
610,false
608,false
607,false
598,false
592,false
591,false
589,false
590,false
587,false
582,false
578,false
576,false
573,false
564,false
566,false
563,false
562,false
568,false
568,false
566,false
562,false
558,false
563,false
568,false
564,false
567,false
566,false
565,false
557,false
561,false
553,false
554,false
559,false
557,false
553,false
555,false
545,false
548,false
550,false
543,false
540,false
541,false
542,false
544,false
547,false
541,false
545,false
550,false
550,false
547,false
550,false
553,false
550,false
546,false
547,false
550,false
549,false
545,false
547,false
547,false
543,false
543,false
535,false
533,false
530,false
532,false
534,false
534,false
532,false
531,false
540,false
544,false
545,false
541,false
545,false
552,false
553,false
554,false
554,false
556,false
560,false
555,false
552,false
553,false
555,false
553,false
549,false
552,false
558,false
555,false
551,false
552,false
555,false
550,false
554,false
558,false
560,false
561,false
558,false
558,false
559,false
561,false
561,false
559,false
556,false
553,false
553,false
560,false
561,false
562,false
566,false
559,false
565,false
574,false
572,false
565,false
568,false
575,false
573,false
570,false
566,false
565,false
560,false
582,false
591,false
601,false
610,false
600,false
593,false
591,false
592,false
591,false
589,false
580,false
576,false
578,false
582,false
586,false
583,false
575,false
575,false
579,false
577,false
577,false
571,false
570,false
578,false
578,false
576,false
572,false
568,false
572,false
573,false
575,false
566,false
569,false
576,false
576,false
574,false
571,false
569,false
571,false
577,false
574,false
570,false
567,false
567,false
571,false
572,false
566,false
563,false
569,false
582,false
581,false
590,false
582,false
577,false
580,false
584,false
586,false
587,false
581,false
583,false
591,false
594,false
589,false
588,false
588,false
597,false
603,false
604,false
594,false
596,false
609,false
605,false
606,false
598,false
591,false
586,false
588,false
587,false
576,false
573,false
576,false
580,false
579,false
575,false
569,false
569,false
574,false
572,false
573,false
570,false
567,false
572,false
567,false
566,false
576,false
585,false
588,false
594,false
582,false
579,false
586,false
587,false
587,false
588,false
584,false
581,false
577,false
583,false
586,false
586,false
590,false
589,false
589,false
582,false
589,false
587,false
583,false
587,false
591,false
581,false
585,false
588,false
586,false
584,false
584,false
579,false
575,false
567,false
562,false
562,false
564,false
572,false
567,false
568,false
582,false
592,false
577,false
578,false
587,false
586,false
583,false
571,false
573,false
578,false
578,false
575,false
569,false
565,false
561,false
559,false
552,false
548,false
551,false
551,false
547,false
552,false
558,false
559,false
558,false
560,false
560,false
558,false
555,false
548,false
547,false
552,false
553,false
551,false
550,false
561,false
564,false
569,false
562,false
571,false
580,false
580,false
575,false
575,false
575,false
575,false
573,false
565,false
570,false
578,false
576,false
576,false
576,false
579,false
582,false
588,false
582,false
578,false
578,false
585,false
587,false
584,false
583,false
588,false
583,false
579,false
579,false
583,false
588,false
575,false
584,false
594,false
597,false
586,false
584,false
588,false
589,false
585,false
582,false
581,false
583,false
586,false
577,false
584,false
589,false
587,false
584,false
590,false
591,false
588,false
582,false
583,false
587,false
591,false
586,false
583,false
591,false
599,false
595,false
592,false
596,false
602,false
596,false
588,false
581,false
582,false
603,false
612,false
601,false
603,false
593,false
585,false
586,false
586,false
583,false
577,false
571,false
574,false
575,false
577,false
571,false
566,false
567,false
568,false
567,false
567,false
562,false
556,false
566,false
574,false
571,false
577,false
591,false
580,false
576,false
578,false
585,false
584,false
584,false
575,false
576,false
573,false
571,false
569,false
570,false
565,false
564,false
558,false
555,false
561,false
563,false
