duration,offline
666,false
673,false
683,false
669,false
672,false
651,false
640,false
632,false
614,false
624,false
618,false
630,false
639,false
638,false
641,false
635,false
635,false
623,false
624,false
626,false
636,false
631,false
628,false
628,false
628,false
629,false
631,false
625,false
619,false
618,false
614,false
622,false
629,false
621,false
614,false
625,false
632,false
640,false
642,false
641,false
643,false
635,false
636,false
637,false
632,false
638,false
651,false
651,false
638,false
640,false
640,false
635,false
633,false
632,false
620,false
626,false
627,false
637,false
637,false
630,false
634,false
632,false
627,false
616,false
624,false
618,false
619,false
613,false
619,false
622,false
615,false
608,false
599,false
603,false
606,false
585,false
584,false
588,false
589,false
599,false
601,false
613,false
618,false
624,false
624,false
613,false
615,false
624,false
631,false
636,false
624,false
616,false
610,false
614,false
623,false
631,false
623,false
611,false
608,false
613,false
614,false
613,false
608,false
602,false
595,false
591,false
593,false
590,false
585,false
579,false
578,false
572,false
567,false
563,false
560,false
565,false
561,false
570,false
566,false
565,false
569,false
569,false
576,false
587,false
590,false
587,false
595,false
594,false
601,false
607,false
612,false
602,false
605,false
615,false
624,false
612,false
613,false
614,false
608,false
607,false
597,false
588,false
591,false
587,false
603,false
612,false
619,false
624,false
611,false
609,false
604,false
610,false
601,false
587,false
581,false
577,false
584,false
588,false
599,false
596,false
593,false
590,false
593,false
599,false
587,false
585,false
580,false
575,false
572,false
577,false
580,false
573,false
572,false
573,false
577,false
591,false
589,false
584,false
587,false
589,false
598,false
604,false
605,false
595,false
594,false
597,false
595,false
591,false
584,false
582,false
580,false
583,false
586,false
584,false
586,false
587,false
579,false
573,false
573,false
572,false
562,false
558,false
549,false
547,false
540,false
537,false
530,false
532,false
541,false
555,false
556,false
548,false
549,false
551,false
556,false
564,false
569,false
570,false
561,false
557,false
552,false
552,false
540,false
538,false
536,false
530,false
532,false
536,false
532,false
533,false
543,false
558,false
556,false
561,false
556,false
553,false
555,false
546,false
547,false
548,false
561,false
566,false
569,false
567,false
570,false
568,false
567,false
568,false
568,false
563,false
560,false
554,false
555,false
553,false
557,false
567,false
561,false
555,false
542,false
536,false
539,false
535,false
545,false
565,false
564,false
562,false
556,false
548,false
543,false
541,false
541,false
553,false
561,false
568,false
556,false
561,false
559,false
560,false
557,false
549,false
551,false
550,false
552,false
551,false
555,false
561,false
568,false
567,false
567,false
561,false
561,false
563,false
565,false
573,false
564,false
566,false
566,false
575,false
576,false
571,false
571,false
570,false
570,false
569,false
576,false
582,false
572,false
570,false
572,false
573,false
573,false
569,false
565,false
560,false
567,false
564,false
571,false
564,false
559,false
559,false
567,false
579,false
569,false
560,false
558,false
555,false
561,false
567,false
567,false
557,false
554,false
550,false
546,false
552,false
552,false
558,false
550,false
548,false
546,false
549,false
544,false
544,false
548,false
559,false
552,false
554,false
556,false
556,false
563,false
562,false
558,false
553,false
550,false
548,false
555,false
562,false
566,false
562,false
560,false
555,false
558,false
563,false
566,false
558,false
557,false
559,false
558,false
573,false
572,false
572,false
566,false
573,false
568,false
573,false
570,false
561,false
556,false
556,false
558,false
553,false
553,false
546,false
546,false
545,false
551,false
564,false
567,false
577,false
576,false
570,false
571,false
574,false
576,false
576,false
571,false
574,false
566,false
568,false
574,false
563,false
559,false
551,false
550,false
563,false
565,false
572,false
576,false
569,false
569,false
563,false
560,false
565,false
570,false
568,false
565,false
552,false
550,false
549,false
544,false
549,false
541,false
540,false
535,false
534,false
537,false
541,false
548,false
550,false
541,false
545,false
544,false
551,false
554,false
560,false
552,false
551,false
552,false
555,false
555,false
567,false
557,false
558,false
556,false
561,false
564,false
572,false
569,false
570,false
569,false
572,false
579,false
576,false
573,false
568,false
563,false
578,false
580,false
578,false
573,false
568,false
570,false
578,false
578,false
568,false
566,false
563,false
567,false
570,false
566,false
563,false
558,false
559,false
561,false
556,false
558,false
555,false
556,false
565,false
570,false
569,false
568,false
566,false
571,false
573,false
565,false
563,false
562,false
557,false
562,false
556,false
555,false
555,false
558,false
558,false
552,false
550,false
547,false
544,false
540,false
539,false
535,false
542,false
536,false
539,false
538,false
544,false
556,false
565,false
558,false
554,false
551,false
547,false
553,false
561,false
566,false
559,false
555,false
552,false
548,false
546,false
540,false
544,false
556,false
556,false
551,false
554,false
558,false
565,false
568,false
563,false
561,false
554,false
547,false
544,false
550,false
558,false
562,false
565,false
569,false
565,false
560,false
565,false
569,false
571,false
573,false
570,false
562,false
562,false
566,false
560,false
562,false
557,false
550,false
553,false
555,false
558,false
569,false
561,false
561,false
555,false
553,false
550,false
548,false
548,false
550,false
555,false
561,false
552,false
554,false
550,false
546,false
535,false
534,false
529,false
529,false
526,false
526,false
521,false
523,false
524,false
529,false
523,false
529,false
526,false
527,false
528,false
524,false
523,false
521,false
519,false
514,false
516,false
516,false
518,false
522,false
532,false
526,false
530,false
534,false
538,false
534,false
532,false
534,false
538,false
537,false
531,false
533,false
527,false
528,false
532,false
526,false
528,false
527,false
524,false
529,false
538,false
544,false
541,false
536,false
537,false
537,false
533,false
539,false
534,false
534,false
537,false
534,false
529,false
528,false
529,false
532,false
531,false
534,false
530,false
531,false
530,false
530,false
526,false
522,false
517,false
517,false
522,false
519,false
519,false
512,false
517,false
515,false
519,false
524,false
531,false
527,false
528,false
530,false
531,false
541,false
546,false
550,false
544,false
541,false
539,false
546,false
547,false
547,false
543,false
538,false
535,false
531,false
526,false
528,false
537,false
539,false
541,false
541,false
540,false
550,false
549,false
543,false
543,false
542,false
541,false
545,false
545,false
545,false
546,false
542,false
552,false
562,false
555,false
554,false
549,false
549,false
548,false
546,false
545,false
542,false
539,false
536,false
542,false
540,false
544,false
539,false
538,false
540,false
541,false
548,false
552,false
554,false
554,false
542,false
540,false
542,false
540,false
549,false
549,false
553,false
552,false
550,false
550,false
