ID,filename,weekday,calendar_date,window_number,start_end_window,sleeponset,sleeponset_ts,wakeup,wakeup_ts,night_number,daysleeper,cleaningcode,guider,sleeplog_used,acc_available,nonwear_perc_day,nonwear_perc_spt,nonwear_perc_day_spt,dur_spt_sleep_min,dur_spt_wake_IN_min,dur_spt_wake_LIG_min,dur_spt_wake_MOD_min,dur_spt_wake_VIG_min,dur_day_IN_unbt_min,dur_day_LIG_unbt_min,dur_day_MOD_unbt_min,dur_day_VIG_unbt_min,dur_day_MVPA_bts_10_min,dur_day_MVPA_bts_5_10_min,dur_day_MVPA_bts_1_5_min,dur_day_IN_bts_30_min,dur_day_IN_bts_20_30_min,dur_day_IN_bts_10_20_min,dur_day_LIG_bts_10_min,dur_day_LIG_bts_5_10_min,dur_day_LIG_bts_1_5_min,dur_day_total_IN_min,dur_day_total_LIG_min,dur_day_total_MOD_min,dur_day_total_VIG_min,dur_day_min,dur_spt_min,dur_day_spt_min,N_atleast5minwakenight,sleep_efficiency_after_onset,tail_expansion_minutes,ACC_spt_sleep_mg,ACC_spt_wake_IN_mg,ACC_spt_wake_LIG_mg,ACC_spt_wake_MOD_mg,ACC_spt_wake_VIG_mg,ACC_day_IN_unbt_mg,ACC_day_LIG_unbt_mg,ACC_day_MOD_unbt_mg,ACC_day_VIG_unbt_mg,ACC_day_MVPA_bts_10_mg,ACC_day_MVPA_bts_5_10_mg,ACC_day_MVPA_bts_1_5_mg,ACC_day_IN_bts_30_mg,ACC_day_IN_bts_20_30_mg,ACC_day_IN_bts_10_20_mg,ACC_day_LIG_bts_10_mg,ACC_day_LIG_bts_5_10_mg,ACC_day_LIG_bts_1_5_mg,ACC_day_total_IN_mg,ACC_day_total_LIG_mg,ACC_day_total_MOD_mg,ACC_day_total_VIG_mg,ACC_day_mg,ACC_spt_mg,ACC_spt_mg_median,ACC_spt_mg_stdev,ACC_day_spt_mg,quantile_mostactive60min_mg,quantile_mostactive30min_mg,L5TIME,L5VALUE,M5TIME,M5VALUE,M5_mean_peakLUX,M5_max_peakLUX,L5TIME_num,M5TIME_num,Nbouts_day_MVPA_bts_10,Nbouts_day_MVPA_bts_5_10,Nbouts_day_MVPA_bts_1_5,Nbouts_day_IN_bts_30,Nbouts_day_IN_bts_20_30,Nbouts_day_IN_bts_10_20,Nbouts_day_LIG_bts_10,Nbouts_day_LIG_bts_5_10,Nbouts_day_LIG_bts_1_5,Nblocks_spt_sleep,Nblocks_spt_wake_IN,Nblocks_spt_wake_LIG,Nblocks_spt_wake_MOD,Nblocks_spt_wake_VIG,Nblocks_day_IN_unbt,Nblocks_day_LIG_unbt,Nblocks_day_MOD_unbt,Nblocks_day_VIG_unbt,Nblocks_day_MVPA_bts_10,Nblocks_day_MVPA_bts_5_10,Nblocks_day_MVPA_bts_1_5,Nblocks_day_IN_bts_30,Nblocks_day_IN_bts_20_30,Nblocks_day_IN_bts_10_20,Nblocks_day_LIG_bts_10,Nblocks_day_LIG_bts_5_10,Nblocks_day_LIG_bts_1_5,Nblocks_day_total_IN,Nblocks_day_total_LIG,Nblocks_day_total_MOD,Nblocks_day_total_VIG,boutcriter.in,boutcriter.lig,boutcriter.mvpa,boutdur.in,boutdur.lig,boutdur.mvpa,GGIRversion,daytype
Lup004,Lup004 pre thigh.cwa.RData,Friday,2022-05-27,1,10:00:25-08:38:05,22.589,22:35:20,32.636,08:38:10,2,0,1,HDCZA,0,1,0,0,0,485.333,101.583,12.917,3,0,119.667,32.583,14.75,0,53.583,22.417,10.833,455.167,0,45.083,0,0,0.833,586.5,66.167,81.417,20.833,754.917,602.833,1357.75,3,0.805,0,2.134,5.779,55.615,127.478,,24.554,60.221,190.475,,328.694,326.912,256.275,13.112,,19.583,,,57.65,12.082,59.368,274.807,429.034,56.068,4.518,0,13.831,33.18,309.5,384.902,2022-05-27 23:40:25,2.304,2022-05-27 13:10:25,84.916,628.8,971,23.674,13.174,3,3,6,7,0,3,0,0,1,19,75,64,25,0,223,256,82,0,3,3,6,7,0,3,0,0,1,477,524,263,79,0.9,0.8,0.8,30_20_10,10_5_1,10_5_1,3.1.2,WD
Lup004,Lup004 pre thigh.cwa.RData,Saturday,2022-05-28,2,08:38:10-08:30:00,24.546,00:32:45,32.501,08:30:05,3,0,1,HDCZA,0,1,0,0,0,398.917,75.167,3.167,0.083,0,88.083,37.75,8.667,0.167,39.583,0,5.667,680.75,72.333,19.167,0,0,2.417,801.5,91.5,45.667,15.917,954.583,477.333,1431.917,3,0.836,0,5.804,9.392,47.989,110.3,,27.446,59.038,154.765,425.85,352.647,,226.993,12.8,15.127,17.898,,,54.279,9.951,59.476,248.134,429.519,33.088,6.667,0.3,10.357,24.281,103.708,364.208,2022-05-28 23:28:10,3.333,2022-05-28 14:58:10,66.275,457.3,971,23.469,14.969,2,0,7,13,3,2,0,0,2,16,23,13,1,0,231,271,74,1,2,0,6,13,3,2,0,0,2,616,670,264,52,0.9,0.8,0.8,30_20_10,10_5_1,10_5_1,3.1.2,WE
Lup004,Lup004 pre thigh.cwa.RData,Sunday,2022-05-29,3,08:30:05-08:28:05,23.686,23:41:10,32.469,08:28:10,4,0,1,HDCZA,0,1,0,0,0,436.5,84.917,5.25,0.333,0,73.833,34,7.583,0,0,0,0,727.917,31,34.5,0,0,2.25,815.167,77.917,18,0,911.083,527,1438.083,4,0.828,0,11.143,5.714,49.087,126.275,,21.156,62.364,129.678,,,,,11.338,17.343,15.766,,,53.23,8.664,59.944,132.623,,15.498,10.719,0,15.543,13.747,54.7,80.402,2022-05-29 23:50:05,6.914,2022-05-29 15:40:05,24.304,257.4,498,23.835,15.668,0,0,0,14,1,2,0,0,2,12,29,22,3,0,167,208,74,0,0,0,0,14,1,2,0,0,2,466,513,176,0,0.9,0.8,0.8,30_20_10,10_5_1,10_5_1,3.1.2,WE
Lup004,Lup004 pre thigh.cwa.RData,Monday,2022-05-30,4,08:28:10-23:07:50,18.565,18:33:55,23.132,23:07:55,5,0,2,HDCZA,0,1,0,0,0,204.083,55.25,11.333,3.333,0,47.667,19.417,7.167,0,52.25,4.667,11.333,427.667,23.583,12,0,0,0,480.833,47,66.333,11.583,605.75,274,879.75,4,0.745,0,2.307,17.121,59.575,133.905,,21.544,61.9,163.221,,329.518,251.477,298.673,13.212,13.16,13.98,,,,9.977,59.326,283.201,425.74,51.676,9.264,0.9,20.357,38.467,227.307,353.41,2022-05-30 14:58:10,7.554,2022-05-30 08:38:10,93.976,655.1,965,14.969,8.636,2,1,6,8,1,1,0,0,0,14,80,85,32,0,111,138,54,0,2,1,6,8,1,1,0,0,0,326,351,191,55,0.9,0.8,0.8,30_20_10,10_5_1,10_5_1,3.1.2,WD
Lup005,Lup005 thigh pre.cwa.RData,Thursday,2022-07-14,1,07:19:05-07:05:10,24.865,00:51:55,31.087,07:05:15,2,0,1,HDCZA,0,1,0,4.018,1.052,343.25,30,0.083,0,0,136.5,126.417,72.75,0.083,0,25.333,30.083,333.917,75.417,46.417,45.5,37.75,122.667,591.167,322.5,138.667,0.5,1052.833,373.333,1426.167,0,0.919,0,1.724,3.543,46.9,,,26.792,58.344,158.941,407.2,,238.328,181.441,11.086,17.029,13.868,61.159,52.229,57.663,13.619,56.801,180.301,423,48.994,1.88,0.9,3.093,36.661,175.908,238.206,2022-07-15 00:59:05,2.041,2022-07-14 07:59:05,77.602,780.8,982,24.985,7.985,0,4,20,4,3,4,4,6,100,13,12,1,0,0,462,676,385,1,0,4,20,4,3,4,4,6,100,724,1181,575,4,0.9,0.8,0.8,30_20_10,10_5_1,10_5_1,3.1.2,WD
Lup005,Lup005 thigh pre.cwa.RData,Friday,2022-07-15,2,07:05:15-07:43:50,22.903,22:54:10,31.732,07:43:55,3,0,1,HDCZA,0,1,0,0,0,473.833,43.417,9.583,2.917,0,160.917,96.583,48.25,0,0,0,18.583,348.667,41.583,166.75,0,0,67.583,684.917,182.333,80.917,0.75,948.917,529.75,1478.667,0,0.894,0,3.172,9.708,56.341,147.286,,22.144,58.413,157.522,,,,238.782,11.605,18.631,14.929,,,57.683,11.005,57.312,174.911,414.444,34.199,5.463,2.5,14.19,23.904,124.804,178.506,2022-07-16 00:45:15,3.342,2022-07-15 15:25:15,44.899,781,979,24.754,15.421,0,0,13,7,2,13,0,0,58,17,50,49,17,0,403,576,298,0,0,0,12,7,2,13,0,0,58,626,917,447,6,0.9,0.8,0.8,30_20_10,10_5_1,10_5_1,3.1.2,WD
Lup005,Lup005 thigh pre.cwa.RData,Saturday,2022-07-16,3,07:43:55-08:58:50,21.629,21:37:45,32.982,08:58:55,4,0,1,HDCZA,0,1,0,0,0,556.333,101.917,16.917,6,0,165.75,128.75,54.5,0.833,31.083,4.917,32.5,110,126.417,85.75,15.333,0,78,468.333,238.167,123.75,3.583,833.833,681.167,1515,5,0.817,0,2.122,6.51,57.707,139.233,,29.359,57.346,153.46,492.61,203.756,211.078,230.068,16.28,11.116,16.122,57.977,,55.759,15.907,56.487,181.6,645.358,54.794,5.367,0.7,16.812,32.571,174.1,231.304,2022-07-17 01:53:55,1.782,2022-07-16 08:43:55,69.247,852.8,974,25.899,8.732,3,1,26,3,5,6,2,0,70,24,74,81,39,0,516,720,336,7,3,1,26,3,5,6,2,0,70,720,1078,526,25,0.9,0.8,0.8,30_20_10,10_5_1,10_5_1,3.1.2,WE
Lup005,Lup005 thigh pre.cwa.RData,Sunday,2022-07-17,4,08:58:55-07:02:45,24.881,00:52:50,31.047,07:02:50,5,0,2,HDCZA,0,1,11.828,100,36.47,0,369.25,0.75,0,0,152.417,131.917,69.583,0.5,0,5,16.75,321.667,52.667,40,29.25,36.833,97.333,559.917,291.583,101.5,0.917,953.917,370,1323.917,0,0,0,,2.889,43.011,,,31.118,58.491,161.443,498.167,,219.973,196.868,8.905,15.64,9.984,67.684,57.412,58.686,13.943,57.823,168.287,528.745,44.273,2.971,2.2,3.705,32.73,139.205,188.902,2022-07-18 01:48:55,2.822,2022-07-17 11:58:55,76.232,945.4,980,25.815,11.982,0,1,15,5,2,3,2,7,80,0,9,8,0,0,535,763,411,3,0,1,15,5,2,3,2,7,80,777,1186,561,4,0.9,0.8,0.8,30_20_10,10_5_1,10_5_1,3.1.2,WE
Lup006,Lup006 pre thigh.cwa.RData,Wednesday,2022-06-15,1,08:04:10-08:34:00,26.386,02:23:10,32.568,08:34:05,2,0,1,HDCZA,0,1,0,0,0,298,72.833,0.083,0,0,103.333,42.75,6.833,0,0,0,0,891.833,27.75,24,0,0,2.5,985.417,98.333,15.25,0,1099,370.917,1469.917,5,0.803,0,3.18,3.007,46.7,,,18.772,61.631,120.04,,,,,9.544,14.025,16.67,,,55.363,6.953,62.847,118.23,,13.498,3.156,2.7,3.023,10.888,62.504,83.102,2022-06-16 01:04:10,2.765,2022-06-15 08:04:10,19.258,445.6,948,25.069,8.069,0,0,0,12,1,3,0,0,2,15,15,1,0,0,253,295,70,0,0,0,0,12,1,3,0,0,2,592,648,157,0,0.9,0.8,0.8,30_20_10,10_5_1,10_5_1,3.1.2,WD
Lup006,Lup006 pre thigh.cwa.RData,Thursday,2022-06-16,2,08:34:05-06:52:50,27.385,03:23:05,30.882,06:52:55,3,0,1,HDCZA,0,1,0,0,0,196,13.667,0.167,0,0,45.333,23.25,7.167,0,0,0,0,1042.667,0,10.583,0,0,0,1039.667,69.417,19.917,0,1129,209.833,1338.833,0,0.934,0,3.782,4.138,67.3,,,20.726,63.792,128.444,,,,,9.461,,11.304,,,,6.145,63.328,127.646,,11.805,3.855,3.5,4.262,10.559,56.804,84.8,2022-06-17 01:14:05,3.9,2022-06-16 08:34:05,17.244,824.1,969,25.235,8.568,0,0,0,12,0,1,0,0,0,10,9,2,0,0,129,161,62,0,0,0,0,12,0,1,0,0,0,454,502,184,0,0.9,0.8,0.8,30_20_10,10_5_1,10_5_1,3.1.2,WD
