ID,device_sn,bodylocation,filename,start_time,startday,samplefreq,device,clipping_score,meas_dur_dys,complete_24hcycle,meas_dur_def_proto_day,wear_dur_def_proto_day,calib_err,calib_status,ENMO_fullRecordingMean,NeishabouriCount_x_fullRecordingMean,NeishabouriCount_y_fullRecordingMean,NeishabouriCount_z_fullRecordingMean,NeishabouriCount_vm_fullRecordingMean,step_count_fullRecordingMean,N valid WEdays,N valid WKdays,IS_interdailystability,IV_intradailyvariability,IVIS_windowsize_minutes,AD_L5hr_ENMO_mg_0-24hr,AD_L5_ENMO_mg_0-24hr,AD_M5hr_ENMO_mg_0-24hr,AD_M5_ENMO_mg_0-24hr,AD_mean_ENMO_mg_1-6am,AD_mean_ENMO_mg_0-24hr,AD_MVPA_E5S_T100_ENMO_0-24hr,AD_MVPA_E1M_T100_ENMO_0-24hr,AD_MVPA_E5M_T100_ENMO_0-24hr,AD_MVPA_E5S_B1M80%_T100_ENMO_0-24hr,AD_MVPA_E5S_B5M80%_T100_ENMO_0-24hr,AD_MVPA_E5S_B10M80%_T100_ENMO_0-24hr,AD_L5hr_NeishabouriCount_x_mg_0-24hr,AD_L5_NeishabouriCount_x_mg_0-24hr,AD_M5hr_NeishabouriCount_x_mg_0-24hr,AD_M5_NeishabouriCount_x_mg_0-24hr,AD_mean_NeishabouriCount_x_mg_1-6am,AD_mean_NeishabouriCount_x_mg_0-24hr,AD_MVPA_E5S_T100_NeishabouriCount_x_0-24hr,AD_MVPA_E1M_T100_NeishabouriCount_x_0-24hr,AD_MVPA_E5M_T100_NeishabouriCount_x_0-24hr,AD_MVPA_E5S_B1M80%_T100_NeishabouriCount_x_0-24hr,AD_MVPA_E5S_B5M80%_T100_NeishabouriCount_x_0-24hr,AD_MVPA_E5S_B10M80%_T100_NeishabouriCount_x_0-24hr,AD_L5hr_NeishabouriCount_y_mg_0-24hr,AD_L5_NeishabouriCount_y_mg_0-24hr,AD_M5hr_NeishabouriCount_y_mg_0-24hr,AD_M5_NeishabouriCount_y_mg_0-24hr,AD_mean_NeishabouriCount_y_mg_1-6am,AD_mean_NeishabouriCount_y_mg_0-24hr,AD_MVPA_E5S_T100_NeishabouriCount_y_0-24hr,AD_MVPA_E1M_T100_NeishabouriCount_y_0-24hr,AD_MVPA_E5M_T100_NeishabouriCount_y_0-24hr,AD_MVPA_E5S_B1M80%_T100_NeishabouriCount_y_0-24hr,AD_MVPA_E5S_B5M80%_T100_NeishabouriCount_y_0-24hr,AD_MVPA_E5S_B10M80%_T100_NeishabouriCount_y_0-24hr,AD_L5hr_NeishabouriCount_z_mg_0-24hr,AD_L5_NeishabouriCount_z_mg_0-24hr,AD_M5hr_NeishabouriCount_z_mg_0-24hr,AD_M5_NeishabouriCount_z_mg_0-24hr,AD_mean_NeishabouriCount_z_mg_1-6am,AD_mean_NeishabouriCount_z_mg_0-24hr,AD_MVPA_E5S_T100_NeishabouriCount_z_0-24hr,AD_MVPA_E1M_T100_NeishabouriCount_z_0-24hr,AD_MVPA_E5M_T100_NeishabouriCount_z_0-24hr,AD_MVPA_E5S_B1M80%_T100_NeishabouriCount_z_0-24hr,AD_MVPA_E5S_B5M80%_T100_NeishabouriCount_z_0-24hr,AD_MVPA_E5S_B10M80%_T100_NeishabouriCount_z_0-24hr,AD_L5hr_NeishabouriCount_vm_mg_0-24hr,AD_L5_NeishabouriCount_vm_mg_0-24hr,AD_M5hr_NeishabouriCount_vm_mg_0-24hr,AD_M5_NeishabouriCount_vm_mg_0-24hr,AD_mean_NeishabouriCount_vm_mg_1-6am,AD_mean_NeishabouriCount_vm_mg_0-24hr,AD_MVPA_E5S_T100_NeishabouriCount_vm_0-24hr,AD_MVPA_E1M_T100_NeishabouriCount_vm_0-24hr,AD_MVPA_E5M_T100_NeishabouriCount_vm_0-24hr,AD_MVPA_E5S_B1M80%_T100_NeishabouriCount_vm_0-24hr,AD_MVPA_E5S_B5M80%_T100_NeishabouriCount_vm_0-24hr,AD_MVPA_E5S_B10M80%_T100_NeishabouriCount_vm_0-24hr,AD_step_count_sum_0-24hr,WD_L5hr_ENMO_mg_0-24hr,WD_L5_ENMO_mg_0-24hr,WD_M5hr_ENMO_mg_0-24hr,WD_M5_ENMO_mg_0-24hr,WD_mean_ENMO_mg_1-6am,WD_mean_ENMO_mg_0-24hr,WD_MVPA_E5S_T100_ENMO_0-24hr,WD_MVPA_E1M_T100_ENMO_0-24hr,WD_MVPA_E5M_T100_ENMO_0-24hr,WD_MVPA_E5S_B1M80%_T100_ENMO_0-24hr,WD_MVPA_E5S_B5M80%_T100_ENMO_0-24hr,WD_MVPA_E5S_B10M80%_T100_ENMO_0-24hr,WD_L5hr_NeishabouriCount_x_mg_0-24hr,WD_L5_NeishabouriCount_x_mg_0-24hr,WD_M5hr_NeishabouriCount_x_mg_0-24hr,WD_M5_NeishabouriCount_x_mg_0-24hr,WD_mean_NeishabouriCount_x_mg_1-6am,WD_mean_NeishabouriCount_x_mg_0-24hr,WD_MVPA_E5S_T100_NeishabouriCount_x_0-24hr,WD_MVPA_E1M_T100_NeishabouriCount_x_0-24hr,WD_MVPA_E5M_T100_NeishabouriCount_x_0-24hr,WD_MVPA_E5S_B1M80%_T100_NeishabouriCount_x_0-24hr,WD_MVPA_E5S_B5M80%_T100_NeishabouriCount_x_0-24hr,WD_MVPA_E5S_B10M80%_T100_NeishabouriCount_x_0-24hr,WD_L5hr_NeishabouriCount_y_mg_0-24hr,WD_L5_NeishabouriCount_y_mg_0-24hr,WD_M5hr_NeishabouriCount_y_mg_0-24hr,WD_M5_NeishabouriCount_y_mg_0-24hr,WD_mean_NeishabouriCount_y_mg_1-6am,WD_mean_NeishabouriCount_y_mg_0-24hr,WD_MVPA_E5S_T100_NeishabouriCount_y_0-24hr,WD_MVPA_E1M_T100_NeishabouriCount_y_0-24hr,WD_MVPA_E5M_T100_NeishabouriCount_y_0-24hr,WD_MVPA_E5S_B1M80%_T100_NeishabouriCount_y_0-24hr,WD_MVPA_E5S_B5M80%_T100_NeishabouriCount_y_0-24hr,WD_MVPA_E5S_B10M80%_T100_NeishabouriCount_y_0-24hr,WD_L5hr_NeishabouriCount_z_mg_0-24hr,WD_L5_NeishabouriCount_z_mg_0-24hr,WD_M5hr_NeishabouriCount_z_mg_0-24hr,WD_M5_NeishabouriCount_z_mg_0-24hr,WD_mean_NeishabouriCount_z_mg_1-6am,WD_mean_NeishabouriCount_z_mg_0-24hr,WD_MVPA_E5S_T100_NeishabouriCount_z_0-24hr,WD_MVPA_E1M_T100_NeishabouriCount_z_0-24hr,WD_MVPA_E5M_T100_NeishabouriCount_z_0-24hr,WD_MVPA_E5S_B1M80%_T100_NeishabouriCount_z_0-24hr,WD_MVPA_E5S_B5M80%_T100_NeishabouriCount_z_0-24hr,WD_MVPA_E5S_B10M80%_T100_NeishabouriCount_z_0-24hr,WD_L5hr_NeishabouriCount_vm_mg_0-24hr,WD_L5_NeishabouriCount_vm_mg_0-24hr,WD_M5hr_NeishabouriCount_vm_mg_0-24hr,WD_M5_NeishabouriCount_vm_mg_0-24hr,WD_mean_NeishabouriCount_vm_mg_1-6am,WD_mean_NeishabouriCount_vm_mg_0-24hr,WD_MVPA_E5S_T100_NeishabouriCount_vm_0-24hr,WD_MVPA_E1M_T100_NeishabouriCount_vm_0-24hr,WD_MVPA_E5M_T100_NeishabouriCount_vm_0-24hr,WD_MVPA_E5S_B1M80%_T100_NeishabouriCount_vm_0-24hr,WD_MVPA_E5S_B5M80%_T100_NeishabouriCount_vm_0-24hr,WD_MVPA_E5S_B10M80%_T100_NeishabouriCount_vm_0-24hr,WD_step_count_sum_0-24hr,WE_L5hr_ENMO_mg_0-24hr,WE_L5_ENMO_mg_0-24hr,WE_M5hr_ENMO_mg_0-24hr,WE_M5_ENMO_mg_0-24hr,WE_mean_ENMO_mg_1-6am,WE_mean_ENMO_mg_0-24hr,WE_MVPA_E5S_T100_ENMO_0-24hr,WE_MVPA_E1M_T100_ENMO_0-24hr,WE_MVPA_E5M_T100_ENMO_0-24hr,WE_MVPA_E5S_B1M80%_T100_ENMO_0-24hr,WE_MVPA_E5S_B5M80%_T100_ENMO_0-24hr,WE_MVPA_E5S_B10M80%_T100_ENMO_0-24hr,WE_L5hr_NeishabouriCount_x_mg_0-24hr,WE_L5_NeishabouriCount_x_mg_0-24hr,WE_M5hr_NeishabouriCount_x_mg_0-24hr,WE_M5_NeishabouriCount_x_mg_0-24hr,WE_mean_NeishabouriCount_x_mg_1-6am,WE_mean_NeishabouriCount_x_mg_0-24hr,WE_MVPA_E5S_T100_NeishabouriCount_x_0-24hr,WE_MVPA_E1M_T100_NeishabouriCount_x_0-24hr,WE_MVPA_E5M_T100_NeishabouriCount_x_0-24hr,WE_MVPA_E5S_B1M80%_T100_NeishabouriCount_x_0-24hr,WE_MVPA_E5S_B5M80%_T100_NeishabouriCount_x_0-24hr,WE_MVPA_E5S_B10M80%_T100_NeishabouriCount_x_0-24hr,WE_L5hr_NeishabouriCount_y_mg_0-24hr,WE_L5_NeishabouriCount_y_mg_0-24hr,WE_M5hr_NeishabouriCount_y_mg_0-24hr,WE_M5_NeishabouriCount_y_mg_0-24hr,WE_mean_NeishabouriCount_y_mg_1-6am,WE_mean_NeishabouriCount_y_mg_0-24hr,WE_MVPA_E5S_T100_NeishabouriCount_y_0-24hr,WE_MVPA_E1M_T100_NeishabouriCount_y_0-24hr,WE_MVPA_E5M_T100_NeishabouriCount_y_0-24hr,WE_MVPA_E5S_B1M80%_T100_NeishabouriCount_y_0-24hr,WE_MVPA_E5S_B5M80%_T100_NeishabouriCount_y_0-24hr,WE_MVPA_E5S_B10M80%_T100_NeishabouriCount_y_0-24hr,WE_L5hr_NeishabouriCount_z_mg_0-24hr,WE_L5_NeishabouriCount_z_mg_0-24hr,WE_M5hr_NeishabouriCount_z_mg_0-24hr,WE_M5_NeishabouriCount_z_mg_0-24hr,WE_mean_NeishabouriCount_z_mg_1-6am,WE_mean_NeishabouriCount_z_mg_0-24hr,WE_MVPA_E5S_T100_NeishabouriCount_z_0-24hr,WE_MVPA_E1M_T100_NeishabouriCount_z_0-24hr,WE_MVPA_E5M_T100_NeishabouriCount_z_0-24hr,WE_MVPA_E5S_B1M80%_T100_NeishabouriCount_z_0-24hr,WE_MVPA_E5S_B5M80%_T100_NeishabouriCount_z_0-24hr,WE_MVPA_E5S_B10M80%_T100_NeishabouriCount_z_0-24hr,WE_L5hr_NeishabouriCount_vm_mg_0-24hr,WE_L5_NeishabouriCount_vm_mg_0-24hr,WE_M5hr_NeishabouriCount_vm_mg_0-24hr,WE_M5_NeishabouriCount_vm_mg_0-24hr,WE_mean_NeishabouriCount_vm_mg_1-6am,WE_mean_NeishabouriCount_vm_mg_0-24hr,WE_MVPA_E5S_T100_NeishabouriCount_vm_0-24hr,WE_MVPA_E1M_T100_NeishabouriCount_vm_0-24hr,WE_MVPA_E5M_T100_NeishabouriCount_vm_0-24hr,WE_MVPA_E5S_B1M80%_T100_NeishabouriCount_vm_0-24hr,WE_MVPA_E5S_B5M80%_T100_NeishabouriCount_vm_0-24hr,WE_MVPA_E5S_B10M80%_T100_NeishabouriCount_vm_0-24hr,WE_step_count_sum_0-24hr,WWD_L5hr_ENMO_mg_0-24hr,WWD_L5_ENMO_mg_0-24hr,WWD_M5hr_ENMO_mg_0-24hr,WWD_M5_ENMO_mg_0-24hr,WWD_mean_ENMO_mg_1-6am,WWD_mean_ENMO_mg_0-24hr,WWD_MVPA_E5S_T100_ENMO_0-24hr,WWD_MVPA_E1M_T100_ENMO_0-24hr,WWD_MVPA_E5M_T100_ENMO_0-24hr,WWD_MVPA_E5S_B1M80%_T100_ENMO_0-24hr,WWD_MVPA_E5S_B5M80%_T100_ENMO_0-24hr,WWD_MVPA_E5S_B10M80%_T100_ENMO_0-24hr,WWD_L5hr_NeishabouriCount_x_mg_0-24hr,WWD_L5_NeishabouriCount_x_mg_0-24hr,WWD_M5hr_NeishabouriCount_x_mg_0-24hr,WWD_M5_NeishabouriCount_x_mg_0-24hr,WWD_mean_NeishabouriCount_x_mg_1-6am,WWD_mean_NeishabouriCount_x_mg_0-24hr,WWD_MVPA_E5S_T100_NeishabouriCount_x_0-24hr,WWD_MVPA_E1M_T100_NeishabouriCount_x_0-24hr,WWD_MVPA_E5M_T100_NeishabouriCount_x_0-24hr,WWD_MVPA_E5S_B1M80%_T100_NeishabouriCount_x_0-24hr,WWD_MVPA_E5S_B5M80%_T100_NeishabouriCount_x_0-24hr,WWD_MVPA_E5S_B10M80%_T100_NeishabouriCount_x_0-24hr,WWD_L5hr_NeishabouriCount_y_mg_0-24hr,WWD_L5_NeishabouriCount_y_mg_0-24hr,WWD_M5hr_NeishabouriCount_y_mg_0-24hr,WWD_M5_NeishabouriCount_y_mg_0-24hr,WWD_mean_NeishabouriCount_y_mg_1-6am,WWD_mean_NeishabouriCount_y_mg_0-24hr,WWD_MVPA_E5S_T100_NeishabouriCount_y_0-24hr,WWD_MVPA_E1M_T100_NeishabouriCount_y_0-24hr,WWD_MVPA_E5M_T100_NeishabouriCount_y_0-24hr,WWD_MVPA_E5S_B1M80%_T100_NeishabouriCount_y_0-24hr,WWD_MVPA_E5S_B5M80%_T100_NeishabouriCount_y_0-24hr,WWD_MVPA_E5S_B10M80%_T100_NeishabouriCount_y_0-24hr,WWD_L5hr_NeishabouriCount_z_mg_0-24hr,WWD_L5_NeishabouriCount_z_mg_0-24hr,WWD_M5hr_NeishabouriCount_z_mg_0-24hr,WWD_M5_NeishabouriCount_z_mg_0-24hr,WWD_mean_NeishabouriCount_z_mg_1-6am,WWD_mean_NeishabouriCount_z_mg_0-24hr,WWD_MVPA_E5S_T100_NeishabouriCount_z_0-24hr,WWD_MVPA_E1M_T100_NeishabouriCount_z_0-24hr,WWD_MVPA_E5M_T100_NeishabouriCount_z_0-24hr,WWD_MVPA_E5S_B1M80%_T100_NeishabouriCount_z_0-24hr,WWD_MVPA_E5S_B5M80%_T100_NeishabouriCount_z_0-24hr,WWD_MVPA_E5S_B10M80%_T100_NeishabouriCount_z_0-24hr,WWD_L5hr_NeishabouriCount_vm_mg_0-24hr,WWD_L5_NeishabouriCount_vm_mg_0-24hr,WWD_M5hr_NeishabouriCount_vm_mg_0-24hr,WWD_M5_NeishabouriCount_vm_mg_0-24hr,WWD_mean_NeishabouriCount_vm_mg_1-6am,WWD_mean_NeishabouriCount_vm_mg_0-24hr,WWD_MVPA_E5S_T100_NeishabouriCount_vm_0-24hr,WWD_MVPA_E1M_T100_NeishabouriCount_vm_0-24hr,WWD_MVPA_E5M_T100_NeishabouriCount_vm_0-24hr,WWD_MVPA_E5S_B1M80%_T100_NeishabouriCount_vm_0-24hr,WWD_MVPA_E5S_B5M80%_T100_NeishabouriCount_vm_0-24hr,WWD_MVPA_E5S_B10M80%_T100_NeishabouriCount_vm_0-24hr,WWD_step_count_sum_0-24hr,WWE_L5hr_ENMO_mg_0-24hr,WWE_L5_ENMO_mg_0-24hr,WWE_M5hr_ENMO_mg_0-24hr,WWE_M5_ENMO_mg_0-24hr,WWE_mean_ENMO_mg_1-6am,WWE_mean_ENMO_mg_0-24hr,WWE_MVPA_E5S_T100_ENMO_0-24hr,WWE_MVPA_E1M_T100_ENMO_0-24hr,WWE_MVPA_E5M_T100_ENMO_0-24hr,WWE_MVPA_E5S_B1M80%_T100_ENMO_0-24hr,WWE_MVPA_E5S_B5M80%_T100_ENMO_0-24hr,WWE_MVPA_E5S_B10M80%_T100_ENMO_0-24hr,WWE_L5hr_NeishabouriCount_x_mg_0-24hr,WWE_L5_NeishabouriCount_x_mg_0-24hr,WWE_M5hr_NeishabouriCount_x_mg_0-24hr,WWE_M5_NeishabouriCount_x_mg_0-24hr,WWE_mean_NeishabouriCount_x_mg_1-6am,WWE_mean_NeishabouriCount_x_mg_0-24hr,WWE_MVPA_E5S_T100_NeishabouriCount_x_0-24hr,WWE_MVPA_E1M_T100_NeishabouriCount_x_0-24hr,WWE_MVPA_E5M_T100_NeishabouriCount_x_0-24hr,WWE_MVPA_E5S_B1M80%_T100_NeishabouriCount_x_0-24hr,WWE_MVPA_E5S_B5M80%_T100_NeishabouriCount_x_0-24hr,WWE_MVPA_E5S_B10M80%_T100_NeishabouriCount_x_0-24hr,WWE_L5hr_NeishabouriCount_y_mg_0-24hr,WWE_L5_NeishabouriCount_y_mg_0-24hr,WWE_M5hr_NeishabouriCount_y_mg_0-24hr,WWE_M5_NeishabouriCount_y_mg_0-24hr,WWE_mean_NeishabouriCount_y_mg_1-6am,WWE_mean_NeishabouriCount_y_mg_0-24hr,WWE_MVPA_E5S_T100_NeishabouriCount_y_0-24hr,WWE_MVPA_E1M_T100_NeishabouriCount_y_0-24hr,WWE_MVPA_E5M_T100_NeishabouriCount_y_0-24hr,WWE_MVPA_E5S_B1M80%_T100_NeishabouriCount_y_0-24hr,WWE_MVPA_E5S_B5M80%_T100_NeishabouriCount_y_0-24hr,WWE_MVPA_E5S_B10M80%_T100_NeishabouriCount_y_0-24hr,WWE_L5hr_NeishabouriCount_z_mg_0-24hr,WWE_L5_NeishabouriCount_z_mg_0-24hr,WWE_M5hr_NeishabouriCount_z_mg_0-24hr,WWE_M5_NeishabouriCount_z_mg_0-24hr,WWE_mean_NeishabouriCount_z_mg_1-6am,WWE_mean_NeishabouriCount_z_mg_0-24hr,WWE_MVPA_E5S_T100_NeishabouriCount_z_0-24hr,WWE_MVPA_E1M_T100_NeishabouriCount_z_0-24hr,WWE_MVPA_E5M_T100_NeishabouriCount_z_0-24hr,WWE_MVPA_E5S_B1M80%_T100_NeishabouriCount_z_0-24hr,WWE_MVPA_E5S_B5M80%_T100_NeishabouriCount_z_0-24hr,WWE_MVPA_E5S_B10M80%_T100_NeishabouriCount_z_0-24hr,WWE_L5hr_NeishabouriCount_vm_mg_0-24hr,WWE_L5_NeishabouriCount_vm_mg_0-24hr,WWE_M5hr_NeishabouriCount_vm_mg_0-24hr,WWE_M5_NeishabouriCount_vm_mg_0-24hr,WWE_mean_NeishabouriCount_vm_mg_1-6am,WWE_mean_NeishabouriCount_vm_mg_0-24hr,WWE_MVPA_E5S_T100_NeishabouriCount_vm_0-24hr,WWE_MVPA_E1M_T100_NeishabouriCount_vm_0-24hr,WWE_MVPA_E5M_T100_NeishabouriCount_vm_0-24hr,WWE_MVPA_E5S_B1M80%_T100_NeishabouriCount_vm_0-24hr,WWE_MVPA_E5S_B5M80%_T100_NeishabouriCount_vm_0-24hr,WWE_MVPA_E5S_B10M80%_T100_NeishabouriCount_vm_0-24hr,WWE_step_count_sum_0-24hr,"data exclusion stategy (value=1, ignore specific hours; value=2, ignore all data before the first midnight and after the last midnight)",n hours ignored at start of meas (if data_masking_strategy=1),n hours ignored at end of meas (if data_masking_strategy=1),n days of measurement after which all data is ignored (if data_masking_strategy=1),epoch size to which acceleration was averaged (seconds),if_hip_long_axis_id,GGIR version,pdffilenumb,pdfpagecount
Lup001,17808,not extracted,Lup001 thigh pre.cwa,2022-07-19T05:15:00+0200,Tuesday,100,axivity,0,5.25,0,5.25,4.604,0.003,"recalibration attempted with all available data, but possibly not good enough: Check calibration error variable to varify this",16.962,27.064,21.609,43.309,0.306,0,1,4,0.574,1.098,60,26.233,5.617,12.567,38.799,7.636,17.671,58.5,44.2,47,34.167,24.817,11.617,27.2,6302.028,12.533,65831.944,10.722,28.045,114.133,92.6,79,45.1,33.7,17.5,27.133,6445.486,12.7,40084.069,8.973,22.297,121.317,50.6,27,29.433,20.033,10.1,27.4,11348.31,11.5,86434.5,18.426,44.55,225.267,216.6,157,85.233,47.65,31.667,27.3,46.889,12.667,792.875,0.095,0.32,0,0,0,0,0,0,0,26.5,5.707,13.542,39.214,8.2,17.744,61.708,46.75,46.25,35.917,26.104,12.125,27.375,6225.174,13.875,68824.531,11.001,28.749,118.667,101.75,83.75,48.688,36.562,18.583,27.333,6197.014,13.708,39426.545,8.699,21.521,116.771,49.75,30,30.292,19.312,9.812,27.667,10389.329,12.208,89188.681,17.38,44.539,223.604,225.25,170,91.708,51.646,29.958,27.667,53.542,13.75,827.969,0.112,0.33,0,0,0,0,0,0,0,25.167,5.254,8.667,37.137,5.383,17.381,45.667,34,50,27.167,19.667,9.583,26.5,6609.444,7.167,53861.597,9.607,25.226,96,56,60,30.75,22.25,13.167,26.333,7439.375,8.667,42714.167,10.07,25.398,139.5,54,15,26,22.917,11.25,26.333,15184.236,8.667,75417.778,22.612,44.595,231.917,182,105,59.333,31.667,38.5,25.833,20.278,8.333,652.5,0.028,0.283,0,0,0,0,0,0,0,26.5,5.707,13.542,39.214,8.2,17.744,61.708,46.75,46.25,35.917,26.104,12.125,27.375,6225.174,13.875,68824.531,11.001,28.749,118.667,101.75,83.75,48.688,36.562,18.583,27.333,6197.014,13.708,39426.545,8.699,21.521,116.771,49.75,30,30.292,19.312,9.812,27.667,10389.329,12.208,89188.681,17.38,44.539,223.604,225.25,170,91.708,51.646,29.958,27.667,53.542,13.75,827.969,0.112,0.33,0,0,0,0,0,0,0,25.167,5.254,8.667,37.137,5.383,17.381,45.667,34,50,27.167,19.667,9.583,26.5,6609.444,7.167,53861.597,9.607,25.226,96,56,60,30.75,22.25,13.167,26.333,7439.375,8.667,42714.167,10.07,25.398,139.5,54,15,26,22.917,11.25,26.333,15184.236,8.667,75417.778,22.612,44.595,231.917,182,105,59.333,31.667,38.5,25.833,20.278,8.333,652.5,0.028,0.283,0,0,0,0,0,0,0,1,0,0,0,5,,3.1.2,1,1
Lup009,17808,not extracted,Lup009 thigh pre.cwa,2022-08-31T05:15:00+0200,Wednesday,100,axivity,0,7.229,0,7.229,3.552,0.003,"recalibration done, no problems detected",13.216,21.988,20.972,38.138,0.219,0,1,3,0.665,0.81,60,23.417,4.085,12.583,24.223,6.099,13.617,39.75,25.25,13.75,16.271,7.146,0,23.833,3723.733,12.583,44848.264,8.113,22.771,98.062,84.25,70,33.188,9.792,4.812,23.833,3799.56,12.125,46980.972,7.981,21.76,116.271,74.5,35,28,9.938,6.562,23.792,6352.054,11.708,82670.694,13.897,39.641,206.083,222.75,210,101.062,38.188,14.688,23.792,18.362,12.625,485.556,0.064,0.228,0,0,0,0,0,0,0,23.722,4.033,13.056,25.247,6.012,14.167,43.583,29.333,16.667,17.889,9.528,0,24.278,3725.779,13.056,45489.907,8.165,23.388,99.611,87.333,73.333,33.556,10.861,6.417,24.278,4062.006,12.389,49253.889,8.513,22.32,122.111,79.667,40,32.361,13.25,8.75,24.222,6711.813,11.833,87609.259,14.761,40.704,208.861,227.333,216.667,102.917,39.528,19.583,24.222,16.551,13.056,512.593,0.065,0.237,0,0,0,0,0,0,0,22.5,4.241,11.167,21.149,6.358,11.968,28.25,13,5,11.417,0,0,22.5,3717.592,11.167,42923.333,7.955,20.922,93.417,75,60,32.083,6.583,0,22.5,3012.222,11.333,40162.222,6.383,20.079,98.75,59,20,14.917,0,0,22.5,5272.778,11.333,67855,11.305,36.45,197.75,209,190,95.5,34.167,0,22.5,23.796,11.333,404.444,0.059,0.199,0,0,0,0,0,0,0,23.722,4.033,13.056,25.247,6.012,14.167,43.583,29.333,16.667,17.889,9.528,0,24.278,3725.779,13.056,45489.907,8.165,23.388,99.611,87.333,73.333,33.556,10.861,6.417,24.278,4062.006,12.389,49253.889,8.513,22.32,122.111,79.667,40,32.361,13.25,8.75,24.222,6711.813,11.833,87609.259,14.761,40.704,208.861,227.333,216.667,102.917,39.528,19.583,24.222,16.551,13.056,512.593,0.065,0.237,0,0,0,0,0,0,0,22.5,4.241,11.167,21.149,6.358,11.968,28.25,13,5,11.417,0,0,22.5,3717.592,11.167,42923.333,7.955,20.922,93.417,75,60,32.083,6.583,0,22.5,3012.222,11.333,40162.222,6.383,20.079,98.75,59,20,14.917,0,0,22.5,5272.778,11.333,67855,11.305,36.45,197.75,209,190,95.5,34.167,0,22.5,23.796,11.333,404.444,0.059,0.199,0,0,0,0,0,0,0,1,0,0,0,5,,3.1.2,1,2
Lup018,56476,not extracted,Lup018 thigh pre.cwa,2022-12-08T05:15:00+0100,Thursday,100,axivity,0,9.99,0,9.99,4.958,0.003,"recalibration done, no problems detected",17.504,26.4,19.786,36.132,0.313,0,2,3,0.577,0.939,60,26,2.374,14.633,44.418,9.875,18.069,69.833,61.2,54,43.583,34.55,30.283,25.033,885.131,14.667,67146.333,18.974,27.309,113.067,106.2,108,63.783,50.367,40.283,25,1005.73,13.067,47788.611,9.581,20.254,115.767,77.6,50,46.133,35.6,33.9,25,1317.096,15.033,91277.889,19.6,37.223,188.267,205.6,196,116.233,70.117,67.883,25.167,1.606,13.333,851.667,0.182,0.324,0,0,0,0,0,0,0,24.833,2.532,13.667,44.935,6.922,18.749,71.444,63.333,51.667,41.556,30.167,32.75,23.944,1165.935,13.667,65245.463,8.458,26.59,110.889,110.667,115,58.611,39.833,33.806,23.944,1466.448,14.389,49861.389,5.147,20.023,111.639,73.667,40,45.417,33.333,33.611,23.889,1852.475,14.444,88634.815,10.491,36.781,182.528,198,185,104.25,59.028,57.972,23.889,2.676,14.556,769.63,0.09,0.307,0,0,0,0,0,0,0,27.75,2.137,16.083,43.642,14.304,17.047,67.417,58,57.5,46.625,41.125,26.583,26.667,463.924,16.167,69997.639,34.748,28.387,116.333,99.5,97.5,71.542,66.167,50,26.583,314.653,11.083,44679.444,16.231,20.6,121.958,83.5,65,47.208,39,34.333,26.667,514.028,15.917,95242.5,33.263,37.887,196.875,217,212.5,134.208,86.75,82.75,27.083,0,11.5,974.722,0.32,0.35,0,0,0,0,0,0,0,24.833,2.532,13.667,44.935,6.922,18.749,71.444,63.333,51.667,41.556,30.167,32.75,23.944,1165.935,13.667,65245.463,8.458,26.59,110.889,110.667,115,58.611,39.833,33.806,23.944,1466.448,14.389,49861.389,5.147,20.023,111.639,73.667,40,45.417,33.333,33.611,23.889,1852.475,14.444,88634.815,10.491,36.781,182.528,198,185,104.25,59.028,57.972,23.889,2.676,14.556,769.63,0.09,0.307,0,0,0,0,0,0,0,27.75,2.137,16.083,43.642,14.304,17.047,67.417,58,57.5,46.625,41.125,26.583,26.667,463.924,16.167,69997.639,34.748,28.387,116.333,99.5,97.5,71.542,66.167,50,26.583,314.653,11.083,44679.444,16.231,20.6,121.958,83.5,65,47.208,39,34.333,26.667,514.028,15.917,95242.5,33.263,37.887,196.875,217,212.5,134.208,86.75,82.75,27.083,0,11.5,974.722,0.32,0.35,0,0,0,0,0,0,0,1,0,0,0,5,,3.1.2,1,3
